"Id","UnitId","Filename","SchoolCode","Created","CreatedBy","Uploaded","UploadedBy"
"282","128","journal.HA.201804050915303826.txt","17","2018-04-05 09:15:30","lisas","2018-04-05 09:23:47","lisas"
"283","126","journal.SS.201805011038329068.txt","19","2018-05-01 10:38:33","mclaughl","2018-05-01 10:42:31","mclaughl"
"284","80","journal.AG.201805040953027971.txt","01","2018-05-04 09:53:02","ttantta","2018-05-04 09:53:37","ttantta"
"285","128","journal.HA.201805061330291975.txt","17","2018-05-06 13:30:29","lisas","2018-05-06 13:32:04","lisas"
"286","80","journal.AG.201805311207058659.txt","01","2018-05-31 12:07:05","ttantta","2018-05-31 12:07:28","ttantta"
"287","126","journal.SS.201806050831296075.txt","19","2018-06-05 08:31:29","mclaughl","2018-06-05 08:35:36","mclaughl"
"288","128","journal.HA.201806050851467980.txt","17","2018-06-05 08:51:46","lisas","2018-06-05 09:17:59","lisas"
"289","126","journal.SS.201806300810007338.txt","19","2018-06-30 08:10:00","mclaughl","2018-06-30 08:13:02","mclaughl"
"290","80","journal.AG.201807020742232686.txt","01","2018-07-02 07:42:23","ttantta","2018-07-02 07:43:00","ttantta"
"291","128","journal.HA.201807051105252266.txt","17","2018-07-05 11:05:25","lisas","2018-07-05 11:06:59","lisas"
"292","128","journal.HA.201807091037337490.txt","17","2018-07-09 10:37:33","lisas","2018-07-09 10:39:14","lisas"
"293","126","journal.SS.201807100911491694.txt","19","2018-07-10 09:11:49","mclaughl","2018-07-10 09:15:16","mclaughl"
"294","128","journal.HA.201807121111179401.txt","17","2018-07-12 11:11:18","lisas","",""
"295","128","journal.HA.201807130808542793.txt","17","2018-07-13 08:08:54","lisas","",""
"296","80","journal.AG.201807130812159699.txt","01","2018-07-13 08:12:15","ttantta","2018-07-13 08:12:56","ttantta"
"297","80","journal.AG.201808010739406839.txt","01","2018-08-01 07:39:40","ttantta","2018-08-01 07:40:29","ttantta"
"298","126","journal.SS.201808060851126609.txt","19","2018-08-06 08:51:12","jnschafe","2018-08-06 08:53:44","jnschafe"
"299","128","journal.HA.201808061010447646.txt","17","2018-08-06 10:10:44","lisas","2018-08-06 10:13:47","lisas"
"300","128","journal.HA.201808100900466989.txt","17","2018-08-10 09:00:46","lisas","2018-08-10 09:02:10","lisas"
"301","80","journal.AG.201808310722308588.txt","01","2018-08-31 07:22:30","ttantta","2018-08-31 07:23:15","ttantta"
"302","126","journal.SS.201809040945067598.txt","19","2018-09-04 09:45:06","mclaughl","2018-09-04 09:52:24","mclaughl"
"303","128","journal.HA.201809051046529795.txt","17","2018-09-05 10:46:53","lisas","2018-09-05 10:50:48","lisas"
"304","128","journal.HA.201809051557409141.txt","17","2018-09-05 15:57:40","lisas","2018-09-05 16:00:31","lisas"
"305","80","journal.AG.201810021113107506.txt","01","2018-10-02 11:13:10","ttantta","2018-10-02 11:13:30","ttantta"
"306","126","journal.SS.201810031058571895.txt","19","2018-10-03 10:58:57","jnschafe","2018-10-03 11:02:16","jnschafe"
"307","128","journal.HA.201810051026286063.txt","17","2018-10-05 10:26:28","lisas","2018-10-05 10:36:10","lisas"
"308","80","journal.AG.201811011054218908.txt","01","2018-11-01 10:54:21","ttantta","2018-11-01 10:55:49","ttantta"
"309","128","journal.HA.201811021119458397.txt","17","2018-11-02 11:19:45","lisas","2018-11-02 11:21:36","lisas"
"310","126","journal.SS.201811051259506561.txt","19","2018-11-05 12:59:50","jnschafe","2018-11-05 13:01:25","jnschafe"
"311","126","journal.SS.201812030930113289.txt","19","2018-12-03 09:30:11","jnschafe","2018-12-03 09:31:56","jnschafe"
"312","80","journal.AG.201812031104234067.txt","01","2018-12-03 11:04:23","ttantta","2018-12-03 11:04:34","ttantta"
"313","128","journal.HA.201812050832218320.txt","17","2018-12-05 08:32:21","lisas","2018-12-05 08:33:33","lisas"
"314","80","journal.AG.201812270839048290.txt","01","2018-12-27 08:39:04","ttantta","2018-12-28 13:59:01","ttantta"
"315","126","journal.SS.201901021713557313.txt","19","2019-01-02 17:13:55","jnschafe","2019-01-02 17:15:24","jnschafe"
"316","128","journal.HA.201901031052329894.txt","17","2019-01-03 10:52:33","lisas","2019-01-03 10:54:34","lisas"
"317","80","journal.AG.201902010751542869.txt","01","2019-02-01 07:51:54","ttantta","2019-02-01 07:52:03","ttantta"
"318","128","journal.HA.201902111209098651.txt","17","2019-02-11 12:09:09","lisas","",""
"319","128","journal.HA.201902111324356055.txt","17","2019-02-11 13:24:35","ctafoya","",""
"320","128","journal.HA.201902111331192845.txt","17","2019-02-11 13:31:19","ctafoya","",""
"321","128","journal.HA.201902111343326586.txt","17","2019-02-11 13:43:32","ctafoya","",""
"322","126","journal.SS.201902111420220734.txt","19","2019-02-11 14:20:22","jeremy","",""
"323","126","journal.SS.201902111609090985.txt","19","2019-02-11 16:09:09","jeremy","",""
"324","126","journal.SS.201902111613397258.txt","19","2019-02-11 16:13:39","jeremy","2019-02-12 08:30:53","jeremy"
"325","126","journal.SS.201902121613241642.txt","19","2019-02-12 16:13:24","jeremy","2019-02-12 16:24:20","jeremy"
"326","80","journal.AG.201903010924367206.txt","01","2019-03-01 09:24:36","ttantta","2019-03-01 09:25:33","ttantta"
"327","126","journal.SS.201903061113406018.txt","19","2019-03-06 11:13:40","jeremy","2019-03-06 11:15:50","jeremy"
"328","126","journal.SS.201903061538038169.txt","19","2019-03-06 15:38:03","jeremy","2019-03-06 15:40:13","jeremy"
"329","80","journal.AG.201904010803174523.txt","01","2019-04-01 08:03:17","tbarbier","2019-04-01 08:05:57","tbarbier"
"330","126","journal.SS.201904051545472994.txt","19","2019-04-05 15:45:47","jeremy","2019-04-05 15:50:54","jeremy"
"331","80","journal.AG.201905010704213798.txt","01","2019-05-01 07:04:21","ttantta","2019-05-01 07:04:45","ttantta"
"332","126","journal.SS.201905061436044302.txt","19","2019-05-06 14:36:04","jeremy","2019-05-06 14:39:57","jeremy"
"333","80","journal.AG.201905311437008134.txt","01","2019-05-31 14:37:00","ttantta","2019-05-31 14:37:29","ttantta"
"334","126","journal.SS.201906061255112173.txt","19","2019-06-06 12:55:11","jeremy","2019-06-06 13:14:38","jeremy"
"335","80","journal.AG.201907010804517077.txt","01","2019-07-01 08:04:51","ttantta","2019-07-01 08:05:09","ttantta"
"336","126","journal.SS.201907021621563653.txt","19","2019-07-02 16:21:56","jeremy","2019-07-03 10:25:10","jeremy"
"337","128","journal.HA.201907021625546816.txt","17","2019-07-02 16:25:54","lisas","2019-07-03 10:33:31","lisas"
"338","126","journal.SS.201907021700159129.txt","19","2019-07-02 17:00:15","jeremy","",""
"339","126","journal.SS.201907021700551010.txt","19","2019-07-02 17:00:55","jeremy","2019-07-03 10:24:22","jeremy"
"340","128","journal.HA.201907091058282803.txt","17","2019-07-09 10:58:28","lisas","2019-07-09 10:59:58","lisas"
"341","126","journal.SS.201907091109084036.txt","19","2019-07-09 11:09:08","jeremy","2019-07-09 11:10:33","jeremy"
"342","128","journal.HA.201907111429138422.txt","17","2019-07-11 14:29:13","lisas","",""
"343","128","journal.HA.201907120940045138.txt","17","2019-07-12 09:40:04","lisas","2019-07-12 09:42:15","lisas"
"344","126","journal.SS.201907120945050973.txt","19","2019-07-12 09:45:05","jeremy","2019-07-12 09:46:22","jeremy"
"345","128","journal.HA.201907151441284321.txt","17","2019-07-15 14:41:28","lisas","",""
"346","80","journal.AG.201908060959368065.txt","01","2019-08-06 09:59:36","ttantta","2019-08-06 09:59:58","ttantta"
"347","80","journal.AG.201909031432129999.txt","01","2019-09-03 14:32:13","ttantta","2019-09-03 14:32:35","ttantta"
"348","132","journal.SS.201909051421014014.txt","15","2019-09-05 14:21:01","lisas","",""
"349","132","journal.SS.201909051649159611.txt","15","2019-09-05 16:49:16","lisas","",""
"350","132","journal.SS.201909061016381068.txt","15","2019-09-06 10:16:38","sbcortes","2019-09-06 11:40:00","lisas"
"351","132","journal.SS.201909090856459372.txt","15","2019-09-09 08:56:46","lisas","2019-09-10 13:04:07","lisas"
"352","80","journal.AG.201910011007127539.txt","01","2019-10-01 10:07:12","ttantta","2019-10-01 10:07:57","ttantta"
"353","132","journal.SS.201910061121573429.txt","15","2019-10-06 11:21:57","lisas","2019-10-07 11:04:17","lisas"
"354","132","journal.SS.201910071106489624.txt","15","2019-10-07 11:06:48","lisas","2019-10-07 11:07:35","lisas"
"355","80","journal.AG.201910311651573424.txt","01","2019-10-31 16:51:57","taylorkj","",""
"356","80","journal.AG.201911050840235317.txt","01","2019-11-05 08:40:23","ttantta","2019-11-05 08:40:37","ttantta"
"357","132","journal.SS.201911051341177780.txt","15","2019-11-05 13:41:17","lisas","2019-11-05 13:47:21","lisas"
"358","80","journal.AG.201912031439545755.txt","01","2019-12-03 14:39:54","ttantta","2019-12-03 14:40:51","ttantta"
"359","132","journal.SS.201912051538293171.txt","15","2019-12-05 15:38:29","lisas","2019-12-06 11:37:34","lisas"
"360","132","journal.SS.201912051550245608.txt","15","2019-12-05 15:50:24","lisas","",""
"361","80","journal.AG.202001030950157466.txt","01","2020-01-03 09:50:15","ttantta","2020-01-03 09:50:49","ttantta"
"362","132","journal.SS.202001031403311549.txt","15","2020-01-03 14:03:31","lisas","2020-01-03 14:10:02","lisas"
"363","132","journal.SS.202001080811247716.txt","15","2020-01-08 08:11:24","lisas","2020-01-08 08:52:35","lisas"
"364","132","journal.SS.202001080812231255.txt","15","2020-01-08 08:12:23","lisas","",""
"365","132","journal.SS.202001090917058008.txt","15","2020-01-09 09:17:05","lisas","2020-01-09 09:24:45","lisas"
"366","132","journal.SS.202001100855411443.txt","15","2020-01-10 08:55:41","lisas","2020-01-10 08:58:59","lisas"
"367","132","journal.SS.202001100856551478.txt","15","2020-01-10 08:56:55","lisas","",""
"368","80","journal.AG.202002031534091773.txt","01","2020-02-03 15:34:09","ttantta","2020-02-03 15:34:19","ttantta"
"369","132","journal.SS.202002080918510253.txt","15","2020-02-08 09:18:51","lisas","2020-02-08 09:31:09","lisas"
"370","80","journal.AG.202003040841582988.txt","01","2020-03-04 08:41:58","ttantta","2020-03-04 08:42:31","ttantta"
"371","132","journal.SS.202003051010252610.txt","15","2020-03-05 10:10:25","lisas","2020-03-05 13:05:49","lisas"
"372","132","journal.SS.202003160950033497.txt","15","2020-03-16 09:50:03","lisas","",""
"373","80","journal.AG.202004011030190336.txt","01","2020-04-01 10:30:19","ttantta","2020-04-01 10:31:08","ttantta"
"374","132","journal.SS.202004060919152370.txt","15","2020-04-06 09:19:15","lisas","2020-04-06 09:34:56","lisas"
"375","80","journal.AG.202005011525003834.txt","01","2020-05-01 15:25:00","ttantta","2020-05-01 15:25:11","ttantta"
"376","132","journal.SS.202005051133271426.txt","15","2020-05-05 11:33:27","lisas","2020-05-05 11:37:04","lisas"
"377","80","journal.AG.202006010956398896.txt","01","2020-06-01 09:56:40","ttantta","2020-06-01 09:57:01","ttantta"
"378","80","journal.AG.202006021116249172.txt","01","2020-06-02 11:16:25","ttantta","2020-06-02 11:16:43","ttantta"
